Zipcode,Region
94803,Sacramento             
94804,Sacramento             
94805,Sacramento             
94806,Sacramento             
94901,Sacramento             
94903,Sacramento             
94904,Sacramento             
94920,Sacramento             
94922,Sacramento             
94923,Sacramento             
94924,Sacramento             
94925,Sacramento             
94928,Sacramento             
94929,Sacramento             
94930,Sacramento             
94931,Sacramento             
94933,Sacramento             
94937,Sacramento             
94938,Sacramento             
94939,Sacramento             
94940,Sacramento             
94941,Sacramento             
94945,Sacramento             
94946,Sacramento             
94947,Sacramento             
94949,Sacramento             
94950,Sacramento             
94951,Sacramento             
94952,Sacramento             
94954,Sacramento             
94956,Sacramento             
94957,Sacramento             
94960,Sacramento             
94963,Sacramento             
94964,Sacramento             
94965,Sacramento             
94970,Sacramento             
94973,Sacramento             
95002,Sacramento             
95003,Sacramento             
95004,Sacramento             
95005,Sacramento             
95006,Sacramento             
95008,Sacramento             
95010,Sacramento             
95012,Sacramento             
95013,Sacramento             
95014,Sacramento             
95017,Sacramento             
95018,Sacramento             
95019,Sacramento             
95020,Sacramento             
95023,Sacramento             
95030,Sacramento             
95032,Sacramento             
95033,Sacramento             
95035,Sacramento             
95037,Sacramento             
95039,Sacramento             
95041,Sacramento             
95043,Sacramento             
95045,Sacramento             
95046,Sacramento             
95050,Sacramento             
95051,Sacramento             
95054,Sacramento             
95060,Sacramento             
95062,Sacramento             
95064,Sacramento             
95065,Sacramento             
95066,Sacramento             
95070,Sacramento             
95073,Sacramento             
95075,Sacramento             
95076,Sacramento             
95110,Sacramento             
95111,Sacramento             
95112,Sacramento             
95113,Sacramento             
95116,Sacramento             
95117,Sacramento             
95118,Sacramento             
95119,Sacramento             
95120,Sacramento             
95121,Sacramento             
95122,Sacramento             
95123,Sacramento             
95124,Sacramento             
95125,Sacramento             
95126,Sacramento             
95127,Sacramento             
95128,Sacramento             
95129,Sacramento             
95130,Sacramento             
95131,Sacramento             
95132,Sacramento             
95133,Sacramento             
95134,Sacramento             
95135,Sacramento             
95136,Sacramento             
95138,Sacramento             
95139,Sacramento             
95140,Sacramento             
95148,Sacramento             
95202,Sacramento             
95203,Sacramento             
95204,Sacramento             
95205,Sacramento             
95206,Sacramento             
95207,Sacramento             
95209,Sacramento             
95210,Sacramento             
95212,Sacramento             
95215,Sacramento             
95219,Sacramento             
95220,Sacramento             
95222,Sacramento             
95223,Sacramento             
95224,Sacramento             
95225,Sacramento             
95227,Sacramento             
95228,Sacramento             
95230,Sacramento             
95231,Sacramento             
95232,Sacramento             
95233,Sacramento             
95236,Sacramento             
95237,Sacramento             
95240,Sacramento             
95242,Sacramento             
95245,Sacramento             
95246,Sacramento             
95247,Sacramento             
95248,Sacramento             
95249,Sacramento             
95251,Sacramento             
95252,Sacramento             
95254,Sacramento             
95255,Sacramento             
95257,Sacramento             
95258,Sacramento             
95811,Sacramento             
95814,Sacramento             
95815,Sacramento             
95816,Sacramento             
95817,Sacramento             
95818,Sacramento             
95819,Sacramento             
95820,Sacramento             
95821,Sacramento             
95822,Sacramento             
95823,Sacramento             
95824,Sacramento             
95825,Sacramento             
95826,Sacramento             
95827,Sacramento             
95828,Sacramento             
95829,Sacramento             
95830,Sacramento             
95831,Sacramento             
95832,Sacramento             
95833,Sacramento             
95834,Sacramento             
95835,Sacramento             
95837,Sacramento             
95838,Sacramento             
95841,Sacramento             
95842,Sacramento             
95843,Sacramento             
95864,Sacramento             
97035,Portland               
97037,Portland               
97038,Portland               
97039,Portland               
97040,Portland               
97041,Portland               
97042,Portland               
97045,Portland               
97048,Portland               
97049,Portland               
97050,Portland               
97051,Portland               
97053,Portland               
97054,Portland               
97055,Portland               
97056,Portland               
97058,Portland               
97060,Portland               
97062,Portland               
97063,Portland               
97064,Portland               
97065,Portland               
97067,Portland               
97068,Portland               
97070,Portland               
97071,Portland               
97080,Portland               
97086,Portland               
97089,Portland               
97101,Portland               
97102,Portland               
97103,Portland               
97106,Portland               
97107,Portland               
97108,Portland               
97109,Portland               
97110,Portland               
97111,Portland               
97112,Portland               
97113,Portland               
97114,Portland               
97115,Portland               
97116,Portland               
97117,Portland               
97118,Portland               
97119,Portland               
97121,Portland               
97122,Portland               
97123,Portland               
97124,Portland               
97127,Portland               
97128,Portland               
97130,Portland               
97131,Portland               
97132,Portland               
97133,Portland               
97134,Portland               
97135,Portland               
97136,Portland               
97137,Portland               
97138,Portland               
97140,Portland               
97141,Portland               
97145,Portland               
97146,Portland               
97147,Portland               
97148,Portland               
97149,Portland               
97201,Portland               
97202,Portland               
97203,Portland               
97204,Portland               
97205,Portland               
97206,Portland               
97209,Portland               
97210,Portland               
97211,Portland               
97212,Portland               
97213,Portland               
97214,Portland               
97215,Portland               
97216,Portland               
97217,Portland               
97218,Portland               
97219,Portland               
97220,Portland               
97221,Portland               
97222,Portland               
97223,Portland               
97224,Portland               
97225,Portland               
97227,Portland               
97229,Portland               
97230,Portland               
97231,Portland               
97232,Portland               
97233,Portland               
97236,Portland               
97239,Portland               
97266,Portland               
97267,Portland               
98101,Seattle
98102,Seattle
98103,Seattle
98104,Seattle
98105,Seattle
98106,Seattle
98107,Seattle
98108,Seattle
98109,Seattle
98110,Seattle
98112,Seattle
98115,Seattle
98116,Seattle
98117,Seattle
98118,Seattle
98119,Seattle
98121,Seattle
98122,Seattle
98125,Seattle
98126,Seattle
98133,Seattle
98134,Seattle
98136,Seattle
98144,Seattle
98146,Seattle
98148,Seattle
98155,Seattle
98164,Seattle
98166,Seattle
98168,Seattle
98177,Seattle
98178,Seattle
98188,Seattle
98198,Seattle
98199,Seattle
99201,Spokane                
99202,Spokane                
99203,Spokane                
99204,Spokane                
99205,Spokane                
99206,Spokane                
99207,Spokane                
99208,Spokane                
99212,Spokane                
99216,Spokane                
99217,Spokane                
99218,Spokane                
99223,Spokane                
99224,Spokane                
